maya;Maya;Maya;Maya;Maya;Maya;;;;;;;;;x
chontales;Chontales;Chontales;Chontales;Chontales;Chontales;;;;;;;;;x
lacandon;Lacandon;Lacandon;Lacandon;Lacandon;Lacandon;;;;;;;;;x
highland_mayan;Highland Mayan;Highland Mayan;Highland Mayan;Highland Mayan;Highland Mayan;;;;;;;;;x
putun;Putun;Putun;Putun;Putun;Putun;;;;;;;;;x
mayanx;Mayan;Mayan;Mayan;Mayan;Mayan;;;;;;;;;x
polynesian;Polynesian;Polynesian;Polynesian;Polynesian;Polynesian;;;;;;;;;x
choctaw;Choctaw;Choctaw;Choctaw;Choctaw;Choctaw;;;;;;;;;x
chickasaw;Chickasaw;Chickasaw;Chickasaw;Chickasaw;Chickasaw;;;;;;;;;x
aridoamerican;Aridoamerican;Aridoamerican;Aridoamerican;;Aridoamerican;;;;;;;;;x
chichimecan;Chichimecan;Chichimecan;Chichimecan;Chichimecan;Chichimecan;;;;;;;;;x
caddoan;Caddoan;Caddoan;Caddoan;Caddoan;Caddoan;;;;;;;;;x
caddo;Caddo;Caddo;Caddo;Caddo;Caddo;;;;;;;;;x
wastek;Wastek;Wastek;Wastek;Wastek;Wastek;;;;;;;;;x
carib;Carib;Carib;Carib;Carib;Carib;;;;;;;;;x
chibchan;Chibchan;Chibchan;Chibchan;Chibchan;Chibchan;;;;;;;;;x
miskito;Miskito;Miskito;Miskito;Miskito;Miskito;;;;;;;;;x
muisca;Muisca;Muisca;Muisca;Muisca;Muisca;;;;;;;;;x
lencan;Lencan;;;;;;;;;;;;;x
andean;Andean;Andean;Andean;Andean;Andean;;;;;;;;;x
quechua;Quechua;Quechua;Quechua;Quechua;Quechua;;;;;;;;;x
aimara;Aimara;Aimara;Aimara;Aimara;Aimara;;;;;;;;;x
diaguita;Diaguita;Diaguita;Diaguita;Diaguita;Diaguita;;;;;;;;;x
araucanian;Reche;Reche;Reche;Reche;Reche;;;;;;;;;x
mapuche;Reche;Reche;Reche;Reche;Reche;;;;;;;;;x
maipurean;Maipurean;Maipurean;Maipurean;Maipurean;Maipurean;;;;;;;;;x
je;Je;Je;Je;Je;Je;;;;;;;;;x
ge;Je;Je;Je;Je;Je;;;;;;;;;x
guarani;Guarani;Guarani;Guarani;Guarani;Guarani;;;;;;;;;x
tupinamba;Tupi;Tupi;Tupi;Tupi;Tupi;;;;;;;;;x
tupi;Tupinamba;Tupinamba;Tupinamba;Tupinamba;Tupinamba;;;;;;;;;x
lokono;Lokono;Lokono;Lokono;Lokono;Lokono;;;;;;;;;x
bermudan;Bermudan;Bermudan;Bermudan;Bermudan;Bermudan;;;;;;;;;x
galapan;Galapan;Galapan;Galapan;Galapan;Galapan;;;;;;;;;x
madeiran;Madeiran;Madeiran;Madeiran;Madeiran;Madeiran;;;;;;;;;x
azoren;Azoren;Azoren;Azoren;Azoren;Azoren;;;;;;;;;x
rekohun;Rekohun;Rekohun;Rekohun;Rekohun;Rekohun;;;;;;;;;x
yeniseian;Yeniseian;Yeniseian;Yeniseian;Yeniseian;Yeniseian;;;;;;;;;x
yukaghir;Yukaghir;Yukaghir;Yukaghir;Yukaghir;Yukaghir;;;;;;;;;x
yukaghir_group;Yukaghir;Yukaghir;Yukaghir;Yukaghir;Yukaghir;;;;;;;;;x
hawaiian;Hawaiian;;;;;;;;;x
apachean;Nadene;;;;;;;;;;;;;x
lipan;Lipan;Lipan;Lipan;Lipan;Lipan;;;;;;;;;x
navajo;Navajo;;;;;;;;;x
apache;Apache;;;;;;;;;x
dakelh;Dakelh;;;;;;;;;x
gwichin;Gwichin;;;;;;;;;x
koyukon;Koyukon;;;;;;;;;x
dene;Dene;;;;;;;;;x
slavey;Slavey;;;;;;;;;x
siouan;Siouan;Siouan;Siouan;Siouan;Siouan;;;;;;;;;x
crow;Crow;;;;;;;;;x
sioux;Sioux;;;;;;;;;x
assiniboin;Assiniboin;;;;;;;;;x
chiwere;Chiwere;;;;;;;;;x
Dhegidan;Dhegidhan;;;;;;;;;x
hokan_group;Hokan;;;;;;;;;x
tolupan;Tolupan;;;;;;;;;x
paiute;Paiute;;;;;;;;;x
shoshone;Shoshone;;;;;;;;;x
hopi;Hopi;;;;;;;;;x
ute;Ute;;;;;;;;;x
opata;Opata;;;;;;;;;x
piman;Piman;;;;;;;;;x
cochiman;Cochiman;;;;;;;;;x
yuman;Yuman;;;;;;;;;x
cahitan;Cahitan;;;;;;;;;x
coahuiltecan;Coahuiltecan;;;;;;;;;x
corachol;Corachol;;;;;;;;;x
guachichil_group;Guachichil;;;;;;;;;x
guachichil;Guachichil;;;;;;;;;x
zacatecan;Zacatecan;;;;;;;;;x
tarascan_group;Tarascan;;;;;;;;;x
tarascan;Tarascan;;;;;;;;;x
guaycuran_group;Guaycuran;;;;;;;;;x
guaycuran;Guaycuran;;;;;;;;;x
huave_group;Huave;;;;;;;;;x
huave;Huave;;;;;;;;;x
xinca_group;Xinca;;;;;;;;;x
xinca;Xinca;;;;;;;;;x
pipil;Pipil;;;;;;;;;x
tsimshianic_group;Tsimhian;;;;;;;;;x
tsimshianic;Tsimhian;;;;;;;;;x
tlingit_group;Tlingit;;;;;;;;;x
tlingit;Tlingit;;;;;;;;;x
wakashan_group;Wakashan;;;;;;;;;x
wakashan;Wakashan;;;;;;;;;x
northwest_coast;Haida;;;;;;;;;x
haida;Haida;;;;;;;;;x
chumash_group;Chumash;;;;;;;;;x
chumash;Chumash;;;;;;;;;x
chinook_group;Chinook;;;;;;;;;x
chinook;Chinook;;;;;;;;;x
klamath_group;Klamath;;;;;;;;;x
klamath;Klamath;;;;;;;;;x
salish_group;Salish;;;;;;;;;x
salish;Salish;;;;;;;;;x
shuswap;Shuswap;;;;;;;;;x
pomoan_group;Pomo;;;;;;;;;x
pomoan;Pomo;;;;;;;;;x
tonoan_group;Tonoan;;;;;;;;;x
tonoan;Tonoan;;;;;;;;;x
caran_group;Cara;;;;;;;;;x
caran;Cara;;;;;;;;;x
maranon;Maranon;;;;;;;;;x
jivaro;Jivaro;;;;;;;;;x
tiwanakan_group;Tiwanakan;;;;;;;;;x
tiwanakan;Tiwanakan;;;;;;;;;x
chimuan_group;Chimu;;;;;;;;;x
chimuan;Chimu;;;;;;;;;x
bororo_group;Bororo;;;;;;;;;x
bororo;Bororo;;;;;;;;;x
kanamari_group;Kanamari;;;;;;;;;x
kanamari;Kanamari;;;;;;;;;x
witoto_group;Witoto;;;;;;;;;x
witoto;Witoto;;;;;;;;;x
panoan_group;Panoan;;;;;;;;;x
panoan;Panoan;;;;;;;;;x
tacanan;Tacanan;;;;;;;;;x
tucanoan_group;Tucanoan;;;;;;;;;x
tucanoan;Tucanoan;;;;;;;;;x
yanomaman_group;Yanomaman;;;;;;;;;x
yanomaman;Yanomaman;;;;;;;;;x
paez_group;Paez;;;;;;;;;x
paez;Paez;;;;;;;;;x
zaparoan_group;Zaparoan;;;;;;;;;x
zaparoan;Zaparoan;;;;;;;;;x
charrua_group;Charrua;;;;;;;;;x
charruan;Charrua;;;;;;;;;x
chango_group;Chango;;;;;;;;;x
chango;Chango;;;;;;;;;x
alacalufe_group;Kawesqar;;;;;;;;;x
alacalufe;Kawesqar;;;;;;;;;x
waikuruan_group;Waikuruan;;;;;;;;;x
waikuruan;Waikuruan;;;;;;;;;x
mataco;Mataco;;;;;;;;;x
zamucoan_group;Zamuco;;;;;;;;;x
zamucoan;Zamucoan;;;;;;;;;x
tonocotean_group;Tonocotean;;;;;;;;;x
tonocotean;Tonocotean;;;;;;;;;x
huarpean_group;Huarpe;;;;;;;;;x
huarpean;Huarpe;;;;;;;;;x
chonan_group;Chon;;;;;;;;;x
het;Het;;;;;;;;;x
puelche;Puelche;;;;;;;;;x
chon;Chon;;;;;;;;;x
maina;Maina;;;;;;;;;x
chachapoyan;Chachapoyan;;;;;;;;;x
nonohualcan;Toltec;;;;;;;;;x
matlazincas;Matlazincan;;;;;;;;;x
xicalanca;Xicalancan;;;;;;;;;x
arapaho;Arapaho;;;;;;;;;x
dhegidhan;Dhegidhan;;;;;;;;;x
comanche;Comanche;;;;;;;;;x
tanoan;Tanoan;;;;;;;;;x
tanoan_group;Tanoan;;;;;;;;;x
xochimilca;Xochimilca;;;;;;;;;x
tlahuica;Tlahuica;;;;;;;;;x
acolhua;Acolhua;;;;;;;;;x
tlaxcalteca;Tlaxcalteca;;;;;;;;;x
tepaneca;Tepaneca;;;;;;;;;x
chalca;Chalca;;;;;;;;;x
chachapoyan_group;Chachapoyan;;;;;;;;;x
totonac_group;Totonac;;;;;;;;;x
