EVTOPTAAmzCul.125;"Yes. Yes you are.";;;;;;;;;;;;x
EVTDESCAmzCul.126a;I go to slide my sword under his defence but he suddenly catches the blade in his crossguard, locking our two swords together. Without skipping a beat, [invited_suitor.GetFirstName] pulls me in close, lifts me up and throws me into the ground. \n\nWinded, I'm helpless to resist as my arms are pinned into the small of my back! He tears a strip of cloth from my sleeve and binds my wrists with startling ease. \n"Are you ready to submit now?" he taunts.;;;;;;;;;;;;x
EVTDESCAmzCul.126b;Just when I think I have the measure of his strength, [invited_suitor.GetFirstName] surprises me. With a slash far stronger than I'd expected from him, he manages to knock the sword clean from my hands. If that wasn't bad enough, he marks his sudden victory by painting his blade across my torso in a lightning quick flourish. At first I think nothing of it, but then my clothes suddenly fall apart and gather around my ankles in a shredded heap! I move to cover what remains of my dignity as fast as I can, though the damage is done. \n\n"Butterfingers, indeed," he laughs.;;;;;;;;;;;;x
EVTOPTAAmzCul.126;Damn it!;;;;;;;;;;;;x
EVTDESCAmzCul.127a;The hours roll by. I retire to my chamber for the evening, dragging [invited_suitor.GetFirstName] by the hand to claim my prize. The bed is surrounded by candles, casting the room in a romantic glow. \n\nWith only a look, I order my guest to disrobe. He lays himself out across my bed unprompted, eager to begin.;;;;;;;;;;;;x
EVTDESCAmzCul.127b;The hours roll by. I retire to my chamber for the evening, leading [invited_suitor.GetFirstName] by the hand to claim his reward for defeating me. The bed is surrounded by candles, casting the room in a romantic glow. \n\nUnprompted, my guest disrobes and lays himself out across the bed. With a wiggle of his eyebrows, he pats the spot next to him and invites me to join him.;;;;;;;;;;;;x
EVTOPTAAmzCul.127;"Alright, let's get this over with.";;;;;;;;;;;;x
bed_suitor_tt;Spend the night with [invited_suitor.GetFirstName] before sending him on his way.;;;;;;;;;;;;x
EVTOPTBAmzCul.127;"You've impressed me, vagrant. Could you... stay a while longer?";;;;;;;;;;;;x
marry_suitor_tt;You decide that [invited_suitor.GetFirstName] could make a suitable husband and perhaps, in time, a good father.;;;;;;;;;;;;x
EVTOPTCAmzCul.127;"I may still have use for you, if you don't mind sharing.";;;;;;;;;;;;x
consort_suitor_tt;Invite [invited_suitor.GetFirstName] to become one of your consorts.;;;;;;;;;;;;x
EVTOPTDAmzCul.127;"Put your clothes back on. You're not worth my time.";;;;;;;;;;;;x
leave_won_suitor_tt;Kick [invited_suitor.GetFirstName] out. You will never see him again.;;;;;;;;;;;;x
EVTOPTEAmzCul.127;"I've changed my mind. You should leave.";;;;;;;;;;;;x
leave_lost_suitor_tt;Renege on your agreement and refuse to let [invited_suitor.GetFirstName] bed you. You will never see him again.;;;;;;;;;;;;x
EVTDESCAmzCul.130;A mysterious man arrives at my court requesting audience. He introduces himself as [invited_suitor.GetDynName], a traveller and vagabond from a distant land in search of adventure. He casually claims to have slain many men, bedded countless women, and sired innumerable bastards throughout his life. Hearing of the existence of an Amazonian [Root.GetTitle], he curiously sought me out to ask if the stories were true - that Amazonian women will only bed men strong enough to defeat them in a duel. Before I can correct him, he announces his candidacy as a challenger. \nI say, "That's not true...
EVTOPTAAmzCul.130;"... but I'm not opposed to the idea.";;;;;;;;;;;;x
EVTOPTBAmzCul.130;"... and I think you ought to leave.";;;;;;;;;;;;x

form_amazonian_empire;Form an Empire;;;;;;;;;;;;x
form_amazonian_empire_desc;Consolidate power and establish a new Amazonian Empire.;;;;;;;;;;;;x
EVTTITLAmzCul.201;The Amazonian Empire;;;;;;;;;;;;x
EVTDESCAmzCul.201;There once was a dream of imperium. Today, that dream is realised. I gaze out over a sea of adoring subjects and hear my name ripple across the jubilant crowds, my chest swelling with pride. From Ireland to Cathay, the eternal legacy of [Root.GetFirstNameWithNick] strikes fear into the hearts of men. Lords the world over would sooner bend the knee than join the hosts of fallen enemies whose bones now litter old battlefields. \n \nHere is my throne, bid kings come bow to it.;;;;;;;;;;;;x
EVTOPTAAmzCul.201;We are risen.;;;;;;;;;;;;x
EVTDESCAmzCul.2011;With our place in history now solidified, the realm will prosper under the leadership of House [Root.GetOnlyDynastyName]. All provinces with majority [Root.Culture.GetName] culture will gain a permanent boon.;;;;;;;;;;;;x
EVTDESCAmzCul.2012;With our place in history now solidified, the realm will prosper under the leadership of House [Root.GetOnlyDynastyName]. All coastal provinces with majority [Root.Culture.GetName] culture will gain a permanent boon.;;;;;;;;;;;;x
EVTOPTAAmzCul.2011;Nice. I love boons.;;;;;;;;;;;;x
EVTTITLAmzCul.202;Rise of the Amazons;;;;;;;;;;;;x
EVTDESCAmzCul.202;From the ashes, an empire is born. \nHaving consolidated her claims on the territory, [FromFrom.GetTitledFirstName] has established herself as a bold new contender in the region. Despite their best efforts to thwart her expansionism, the enemies of [FromFrom.GetTitledFirstName] have been forced to acknowledge her claim to the lands she now possesses - a claim supported by a sizeable host of loyal followers. \n\nThis world is forever changed. Where once this Amazonian threat was merely a distant possibility, now it is all but certain.;;;;;;;;;;;;x
EVTOPTAAmzCul.202;Troubling news, indeed. ;;;;;;;;;;;;x
EVTOPTBAmzCul.202;Good for her. ;;;;;;;;;;;;x
EVTDESCAmzCul.203;Treasure hunters in a distant corner of the realm have unearthed an ancient relic of the [Root.Culture.GetName] people. Rather than sell it off to a private collector, they generously decided to have it returned to us in exchange for a reasonable price. ;;;;;;;;;;;;x
EVTOPTAAmzCul.203;I suppose that's reasonable.;;;;;;;;;;;;x
EVTOPTBAmzCul.203;I won't help finance grave robbers and frauds.;;;;;;;;;;;;x

is_amazonian;Amazonian;;;;;;;;;;;;x
is_amazonian_desc;This character embodies the Amazonian spirit.;;;;;;;;;;;;x
add_amazonian_trait;Undergo the Initiation Rites;;;;;;;;;;;;x
add_amazonian_trait_desc;Follow the path of the Amazons - in mind, body and spirit.;;;;;;;;;;;;x
spring_trial_tooltip;The season must be Spring;;;;;;;;;;;;x

set_amz_capital;Restore [Root.Culture.GetName] Capital;;;;;;;;;;;;x
set_amz_capital_desc;Move the realm's official capital to the traditional homeland of the [Root.Culture.GetName] people.;;;;;;;;;;;;x
set_amz_capital_tooltip;A minimum of 5 holding slots will be ensured in the new de jure capital;;;;;;;;;;;;x
set_amz_capital_roma;Restore Romagnol Capital;;;;;;;;;;;;x
set_amz_capital_roma_desc;Move the realm's capital to the rightful seat of Roma.;;;;;;;;;;;;x

apply_amazonian_warpaint;Apply Warpaint;;;;;;;;;;;;x
apply_amazonian_warpaint_desc;Decorate your flesh with fearsome warpaint.;;;;;;;;;;;;x

EVTTITLAmzCul.301;The Hunt Begins;;;;;;;;;;;;x
EVTDESCAmzCul.301;I journey into the woodland to find the reclusive huntress who resides here. After many hours, I eventually find her in a clearing hunched over a fresh kill, a single arrow protruding from deep between the beast's ribs. Despite my careful approach, she marks my presence with an uncanny sense of awareness and draws her bow on me the instant I emerge from behind a tree. \n"Pardon my intrusion," I hastily say. "I heard this was the place where-" \n"You heard right," she cuts in, levelling her aim squarely between eyes. She gets the measure of me with a predatory gaze. My blood runs cold.;;;;;;;;;;;;x
cont_amazon_hunt_tt;Continue the initiation.;;;;;;;;;;;;x
discont_amazon_hunt_tt;Abandon the initiation.;;;;;;;;;;;;x
fail_amazon_hunt_tt;I fail the initiation.;;;;;;;;;;;;x
pass_amazon_hunt_tt;I pass the initiation.;;;;;;;;;;;;x
EVTOPTAAmzCul.301;"My name is [Root.GetFirstName]. I'm a friend.";;;;;;;;;;;;x
EVTOPTBAmzCul.301;Stand my ground.;;;;;;;;;;;;x
EVTOPTCAmzCul.301;"Wait a minute, this isn't where I parked my horse...";;;;;;;;;;;;x
EVTTITLAmzCul.302;The Hunt Continues;;;;;;;;;;;;x
EVTTITLAmzCul.3011;The Hunt Ends;;;;;;;;;;;;x
EVTDESCAmzCul.3011;I react just quickly enough that the arrowhead only grazes me and buries itself in a tree some distance away. A trickle of blood spills down my cheek. \n"Then leave me to my hunt, pup," the huntress growls. "The next arrow won't be a warning shot.";;;;;;;;;;;;x
EVTOPTAAmzCul.3011;"I'll be going now.";;;;;;;;;;;;x
EVTDESCAmzCul.302;"You believe you have what it takes?" the huntress asks. I nod my head - I wouldn't have sought her out otherwise. The huntress slowly releases the tension in her bow. "Good," she says. "I've been expecting you." She plucks the arrow from the beast's chest and slips it back into her quiver. "Your first task is simple. Carry this beast back to my camp. And don't fall behind. These woods are dangerous at night." \nWith that, the huntress turns around and starts off in the opposite direction.;;;;;;;;;;;;x
EVTOPTAAmzCul.302;"I will not fail you!";;;;;;;;;;;;x
EVTOPTBAmzCul.302;It doesn't look too heavy.;;;;;;;;;;;;x
EVTOPTCAmzCul.302;"I'm not your damn errand girl.";;;;;;;;;;;;x
EVTDESCAmzCul.3022;The huntress rounds on me instantly. "You're fortunate that you *are* a girl," she barks, unsheathing a razor-sharp skinning knife from her waist. "Fewer bits to slice off. Now get out of my sight before I decide to take your tongue instead!";;;;;;;;;;;;x
EVTOPTAAmzCul.3022;How rude!;;;;;;;;;;;;x
EVTDESCAmzCul.303;I make it to the huntress' camp just as night rolls in. The woods grow eerily dark beyond the light of the campfire before my very eyes. I throw the dead beast down beside the fire and sigh in relief to finally be rid of its heft. "Alright, what's next?" \nA long moment passes before the huntress replies. "Tell me, girl," she whispers, glancing up from the fire, "why do you wish to learn the ways of the Amazon?" \nThe question catches me off guard, but the answer comes to me suddenly. It was so obvious that I speak with newfound certainty. "I wish to claim my birthright." \nThe huntress nods. "Then tonight, you shall claim it." She produces a long strip of cloth and holds it outstretched. "Cover your eyes.";;;;;;;;;;;;x
EVTOPTAAmzCul.303;I'm not afraid of the dark.;;;;;;;;;;;;x
EVTOPTBAmzCul.303;Best do as she says.;;;;;;;;;;;;x
EVTOPTCAmzCul.303;"I don't feel comfortable with this.";;;;;;;;;;;;x
EVTDESCAmzCul.3033;The huntress retracts her arm, her demeanour suddenly turning cold. "Comfort is a luxury few in this world can afford. Fewer still who refuse to claim what is theirs by right of birth. Begone, pup.";;;;;;;;;;;;x
EVTOPTAAmzCul.3033;"What? Now? But it's so dark...";;;;;;;;;;;;x
EVTDESCAmzCul.304;Blindfolding myself, my senses are soon restricted to what I can hear and smell. In front of me there is a sharp crackling of the campfire, to my right, the soft crunch of old leaves underfoot as the huntress rises from her seat. The scent of smoke wafts all around and the metallic stench of the beast's bloodstains on my clothing confronts my nostrils. "Drink," her voice commands. I'm unsure what that means until I feel the press of a wooden bowl against my lips and a warm liquid invades my mouth. I recognise the taste as a mixture of milk and honey, though it seems to be laced with something strange and unfamiliar.;;;;;;;;;;;;x
EVTOPTAAmzCul.304;What could go wrong?;;;;;;;;;;;;x
EVTOPTBAmzCul.304;Drink it.;;;;;;;;;;;;x
EVTOPTCAmzCul.304;Spit it out.;;;;;;;;;;;;x
EVTDESCAmzCul.3044;"Aargh! It's in my eye!" the huntress roars. She punches me firmly in the gut and I collapse, gasping for air. \nBy the time I remove the blindfold, I find myself lying alone in the dark beside a pit of faintly glowing embers. Somewhere nearby, a wolf howls.;;;;;;;;;;;;x
EVTOPTAAmzCul.3044;*gulp*;;;;;;;;;;;;x
EVTDESCAmzCul.305;A moment passes and my head begins to swirl uncontrollably, and I fear losing my balance as well as my lunch before the huntress steadies me. "Focus," she commands. I allow myself to concentrate as the dizziness subsides. I soon become aware of my heart beating rhythmically in my chest, the cool sweat forming inside my clenched palms, and the steady flow of air filling my lungs with each breath. Beyond the camp, nocturnal creatures whisper dark secrets to themselves. The huntress presses a bow into my hand and a single arrow into the other. \n"Your prey awaits," she says, spinning me around and ushering me forward. \n"What am I hunting?" I ask. \n"It'll be obvious," the huntress replies. "It'll be hunting you too.";;;;;;;;;;;;x
